name,family,level,strength_index,seed,observations,score,signal,visualization_quality,skewness,skew_score,outlier_rate,outlier_score,tail_asymmetry,tail_asymmetry_score
hist_bimodality_strong_seed_23,bimodality,strong,3,23,1000,84.57,76.27,100.0,0.017286450272286938,0.0,0.0,0.0,0.04566383626206102,0.0
hist_skewness_extreme_seed_23,skewness,extreme,4,23,1000,77.69,65.68,100.0,3.8408793319626136,52.27252887975076,0.061,43.99999999999999,0.5032603471227283,65.68220190930083
hist_outliers_extreme_seed_23,symmetric_outliers,extreme,4,23,1000,77.59,65.52,100.0,-0.08693153522438908,0.0,0.102,65.52,0.02871277589241398,0.0
hist_combined_tail_extreme_seed_23,combined_right_tail,extreme,4,23,1000,91.48,86.89,100.0,2.4179252579142867,39.17925257914287,0.125,71.5,0.8292731435118218,86.89456765396383
hist_bimodality_extreme_seed_23,bimodality,extreme,4,23,1000,87.0,80.0,100.0,0.012066833994148268,0.0,0.0,0.0,0.20181386596473722,25.226733245592154
hist_skewness_ordinary_seed_24,skewness,ordinary,0,24,1000,35.0,0.0,100.0,-0.045234429766678345,0.0,0.007,0.0,0.04031179389847633,0.0
hist_outliers_ordinary_seed_24,symmetric_outliers,ordinary,0,24,1000,35.0,0.0,100.0,-0.045234429766675736,0.0,0.007,0.0,0.04031179389847696,0.0
hist_combined_tail_ordinary_seed_24,combined_right_tail,ordinary,0,24,1000,35.0,0.0,100.0,-0.045234429766678345,0.0,0.007,0.0,0.04031179389847633,0.0
hist_bimodality_ordinary_seed_24,bimodality,ordinary,0,24,1000,35.0,0.0,100.0,0.046347240819705954,0.0,0.007,0.0,0.02369925395444199,0.0
hist_skewness_weak_seed_24,skewness,weak,1,24,1000,48.68,21.05,100.0,0.5232232604901095,7.440775349670317,0.01,0.0,0.16838615551936584,21.04826943992073
hist_outliers_weak_seed_24,symmetric_outliers,weak,1,24,1000,39.88,7.5,100.0,0.00867616540287583,0.0,0.015,7.499999999999999,0.04402478878009838,0.0
hist_combined_tail_weak_seed_24,combined_right_tail,weak,1,24,1000,49.19,21.83,100.0,2.9417011150111527,44.41701115011153,0.018,11.999999999999998,0.17461235739955613,21.826544674944518
hist_bimodality_weak_seed_24,bimodality,weak,1,24,1000,35.0,0.0,100.0,0.01865280575334033,0.0,0.003,0.0,0.017784443527276282,0.0
hist_skewness_moderate_seed_24,skewness,moderate,2,24,1000,58.96,36.86,100.0,1.0953274902685821,19.906549805371643,0.029,21.75,0.29142574089652273,36.856765452869695
hist_outliers_moderate_seed_24,symmetric_outliers,moderate,2,24,1000,51.58,25.5,100.0,0.045081381103680575,0.0,0.034,25.5,0.02778322781555955,0.0
hist_combined_tail_moderate_seed_24,combined_right_tail,moderate,2,24,1000,62.49,42.3,100.0,3.3975368706901463,48.97536870690146,0.052,37.99999999999999,0.3322187363317615,42.295831510901536
hist_bimodality_moderate_seed_24,bimodality,moderate,2,24,1000,69.8,53.53,100.0,-0.0029592744331769128,0.0,0.0,0.0,0.013658851527462818,0.0
hist_skewness_strong_seed_24,skewness,strong,3,24,1000,71.36,55.93,100.0,1.8771020399238232,33.002908148762124,0.052,37.99999999999999,0.4328397206548131,55.931653629127965
hist_outliers_strong_seed_24,symmetric_outliers,strong,3,24,1000,64.03,44.67,100.0,0.0030997059392279874,0.0,0.062,44.666666666666664,0.0203312823990935,0.0
hist_combined_tail_strong_seed_24,combined_right_tail,strong,3,24,1000,80.54,70.07,100.0,3.0714560350319102,45.714560350319104,0.087,58.49999999999999,0.5509827813879474,70.0655187591965
hist_bimodality_strong_seed_24,bimodality,strong,3,24,1000,84.11,75.55,100.0,-0.011420710258506186,0.0,0.0,0.0,0.09581589892982594,9.817692627819843
hist_skewness_extreme_seed_24,skewness,extreme,4,24,1000,80.77,70.41,100.0,2.781127239746381,42.81127239746381,0.072,50.99999999999999,0.556192149452522,70.41280996350147
hist_outliers_extreme_seed_24,symmetric_outliers,extreme,4,24,1000,76.92,64.5,100.0,-0.023678818593876834,0.0,0.099,64.5,0.023958740194231772,0.0
hist_combined_tail_extreme_seed_24,combined_right_tail,extreme,4,24,1000,91.07,86.26,100.0,2.496529592499863,39.96529592499863,0.128,72.28,0.817439749983106,86.26345333243232
hist_bimodality_extreme_seed_24,bimodality,extreme,4,24,1000,86.96,79.93,100.0,-0.013864613676868873,0.0,0.0,0.0,0.20451239978314034,25.564049972892544
